query_id,query,query_kind,family_hint,category_hint,popularity_priority,search_rank,source_title,source_snippet,url,normalized_url,domain,source_role,discovery_stage,final_url,status_code,fetch_ok,fetch_message,page_title,page_description,product_record_count,discovered_product_link_count,search_result_fallback_count,category_scrape_count
mq-00117,site:dahon.com folding bicycle product,known_official_site,foldable,folding bicycle,1,5,Folding Bikes | The Official Dahon® Online Shop,"Dahon folding bikes , the pioneer in folding bicycles. For over 40 years with innovative folding tech for maximum portability and an optimal riding experience.",https://uk.dahon.com/,https://uk.dahon.com,uk.dahon.com,known_official,search_result,https://uk.dahon.com/,200.0,True,allowed,Folding Bikes | The Official Dahon® Online Shop,"Dahon folding bikes , the pioneer in folding bicycles. For over 40 years with innovative folding tech for maximum portability and an optimal riding experience.",1,1,0,20
mq-00125,site:radpowerbikes.com folding electric bike product,known_official_site,foldable,folding e-bike,1,5,Rad Power Bikes,Easy to fold and load in car. Price point is exceptional for what you get. I would recommend this bike to anyone. Very impressed with product. Carolyn said about RadExpand™ 5 Plus Electric Folding Bike,https://www.radpowerbikes.com/,https://radpowerbikes.com,radpowerbikes.com,known_official,search_result,https://www.radpowerbikes.com/,200.0,True,allowed,Rad Power Bikes,,1,9,0,20
mq-00256,foldable bicycle helmet official product,general,foldable,bicycle helmet,2,12,Folding Helmets – BHSI,"May 13, 2026 ... Folding Helmets. Summary: Folding bicycle helmets are easier to carry off the bike and could be useful for shared bicycle system users. There ...",https://helmets.org/folding/,https://helmets.org/folding,helmets.org,general_web,search_result,https://helmets.org/folding/,200.0,True,allowed,BHSI,,1,2,0,20
mq-00108,site:google.com foldable smartphone product,known_official_site,foldable,foldable smartphone,1,5,Google Store for Google Made Devices & Accessories,"Shop the latest made by Google devices including the Pixel 10 series phones, the latest Pixel Watch, Fitbit and Google Nest devices at Google Store!",https://store.google.com/?hl=en-US,https://store.google.com,store.google.com,known_official,search_result,https://store.google.com/?hl=zh-TW,200.0,True,allowed,Google 商店,實用功能一應俱全,1,0,1,20
mq-00281,site:lenovo.com foldable OLED laptop product,known_official_site,foldable,foldable laptop,2,8,"ThinkPad X1 Fold 16 Gen 1, next-generation foldable experience","The new ThinkPad X1 Fold, as the world's lightest 16-inch foldable PC, features a larger folding OLED display, thinner chassis, and thinner bezels all around to produce a premium, streamlined look and feel that extends to the aluminum frame and a back cover made from 100% recycled materials.",https://support.lenovo.com/us/en/videos/vid500168-thinkpad-x1-fold-16-gen-1-next-generation-foldable-experience,https://support.lenovo.com/us/en/videos/vid500168-thinkpad-x1-fold-16-gen-1-next-generation-foldable-experience,support.lenovo.com,known_official,search_result,https://support.lenovo.com/us/en/videos/vid500168-thinkpad-x1-fold-16-gen-1-next-generation-foldable-experience,,False,"robots_unavailable_allowed:HTTPSConnectionPool(host='support.lenovo.com', port=443): Max retries exceeded with url: /robots.txt (Caused by ReadTimeoutError(""HTTPSConnectionPool(host='support.lenovo.com', port=443): Read timed out. (read timeout=4.0)"")); HTTPSConnectionPool(host='support.lenovo.com', port=443): Max retries exceeded with url: /us/en/videos/vid500168-thinkpad-x1-fold-16-gen-1-next-generation-foldable-experience (Caused by ReadTimeoutError(""HTTPSConnectionPool(host='support.lenovo.com', port=443): Read timed out. (read timeout=7.0)""))",,,1,0,1,20
mq-00274,site:lenovo.com foldable display product,known_official_site,foldable,foldable display,2,5,"Lenovo ThinkPad X1 Fold (16"" Intel) | Seamless, folding 16.3 ...ThinkPad X1 Fold PC | Earn 3X Rewards | Lenovo USThinkPad X1 Fold | The world’s first foldable PC - LenovoThinkPad, ThinkPad X1 Fold 16 Gen 1, Model:21ES0026SQ - PSREFFoldable Product Display Shelves - Products From Popular Brands","The next-gen, lightweight Lenovo ThinkPad X1 Fold transforms with you as you power through your day. With a massive 16.3″ display, you can attach it in landscape or portrait mode to the optional full-sized keyboard with kickstand and tackle whatever tasks await. With a brilliant and seamless folding OLED screen, the ThinkPad X1 Fold provides a full 13.3"" 2K display. When you want to browse online, stream a video, or watch a presentation, you can use it like a tablet, relying on the built-in kickstand or the optional easel to hold it up. We expanded the OLED display to a massive 16.3″ panel that you can use horizontally or vertically—even with the detachable keyboard. This next-level X1 Fold has plenty of power too. Lenovo reserves the right to change specifications or other product information without notice. The product images are for illustration purposes only. The actual product appearance, ports, keyboard layout, and accessories may vary between models. amazon.com has been visited by 1M+ users in the past month Read Customer Reviews & Find Best Sellers. Free, Easy Returns On Millions Of Items. Get Deals and Low Prices On Foldable product display shelves On Amazon",https://www.lenovo.com/us/outletus/en/p/laptops/thinkpad/thinkpadx1/thinkpad-x1-fold/len101t0047,https://lenovo.com/us/outletus/en/p/laptops/thinkpad/thinkpadx1/thinkpad-x1-fold/len101t0047,lenovo.com,known_official,search_result,https://www.lenovo.com/us/outletus/en/p/laptops/thinkpad/thinkpadx1/thinkpad-x1-fold/len101t0047,403.0,False,robots_unavailable_allowed:403; http_status:403,,,1,0,1,20
mq-00284,foldable monitor official product,general,foldable,portable monitor,2,8,Portable Monitors Screens for Laptop 4K Gaming Travel | UPERFECT,"UPERFECT offers quality portable monitors for laptops, phones, and PCs. Our 4k and touchscreen monitors are a cost-effective choice for gaming, travel, and work.",https://uperfect.com/,https://uperfect.com,uperfect.com,general_web,search_result,https://uperfect.com/,200.0,True,allowed,Portable Monitors Screens for Laptop 4K Gaming Travel | UPERFECT,"UPERFECT offers quality portable monitors for laptops, phones, and PCs. Our 4k and touchscreen monitors are a cost-effective choice for gaming, travel, and work.",1,16,0,20
mq-00093,folding drone official product,general,foldable,drone,1,11,Buy DJI Flip - Mini Camera Drone - DJI Store,"Discover DJI Flip, an affordable mini drone and versatile flying camera ideal for beginners. Featuring a new foldable full-coverage propeller guard, advanced camera, palm takeoff, and AI Subject Tracking, DJI Flip makes aerial photography effortless and fun.",https://store.dji.com/product/dji-flip?vid=181131,https://store.dji.com/product/dji-flip,store.dji.com,known_official,search_result,https://store.dji.com/tw/product/dji-flip?vid=181131,200.0,True,allowed,購買 DJI Flip - 迷你航拍機 - DJI Store,DJI 首款自帶可折疊全包圍槳葉防護罩的迷你航拍無人機，掌上起降，智慧跟拍，上手簡單安全，出國也能輕鬆飛。支援 2.7K 直拍及 4K/60fps HDR 影片錄製，拍人拍景都好看，直出就是驚艷 vlog。,1,2,0,20
mq-00145,foldable stroller official product,general,foldable,stroller,1,5,Best foldable strollers | Lightweight & travel-ready - Joolz,"Want the complete foldable stroller system? Browse our accessories designed specifically for frequent folders: compact diaper bags, foldable cup holders, and smart storage solutions.",https://www.joolz.com/us/en/foldable-stroller,https://joolz.com/us/en/foldable-stroller,joolz.com,general_web,search_result,https://www.joolz.com/us/en/foldable-stroller,200.0,True,allowed,Foldable strollers by Joolz,"TSA-approved foldable strollers that fold in seconds. Premium European design, 10-year warranty. Free shipping. Compare Aer & Hub models.",1,0,0,20
mq-00156,folding wagon product model,general,foldable,wagon,1,3,6 Best Collapsible Folding Wagons 2026 Reviewed | HGTV,"HGTV's experts tested and reviewed folding and collapsible wagons to find the best beach wagon, versatile wagon, stroller wagon and more.",https://www.hgtv.com/shopping/product-reviews/best-collapsible-folding-wagons,https://hgtv.com/shopping/product-reviews/best-collapsible-folding-wagons,hgtv.com,general_web,search_result,https://www.hgtv.com/shopping/product-reviews/best-collapsible-folding-wagons,403.0,False,robots_unavailable_allowed:403; http_status:403,,,0,0,0,20
mq-00087,folding camping chair current model,general,foldable,camping chair,1,6,15 Best Folding Camp Chairs for Comfort and Convenience in 2025,"Here's the meta description: ""Harness the ultimate comfort and convenience with our 15 best folding camp chairs for 2025, designed to elevate your outdoor experience—discover which one suits you.",https://aluxurylifestyle.com/vetted/best-folding-camp-chairs/,https://aluxurylifestyle.com/vetted/best-folding-camp-chairs,aluxurylifestyle.com,general_web,search_result,https://aluxurylifestyle.com/vetted/best-folding-camp-chairs/,200.0,True,allowed,15 Best Folding Camp Chairs for Comfort and Convenience in 2025 - A Luxury Lifestyle,"Here's the meta description: ""Harness the ultimate comfort and convenience with our 15 best folding camp chairs for 2025, designed to elevate your outdoor experience—discover which one suits you.",1,0,0,20
mq-00089,folding camping table product model,general,foldable,camping table,1,6,9 Best Camping Tables of 2025 (Field-Tested) - Treeline Review,"We review 14 portable foldable tables to find the best camp tables: best camp kitchen cook station, sturdy camp dining table, and folding ultralight table",https://www.treelinereview.com/gearreviews/best-camping-tables,https://treelinereview.com/gearreviews/best-camping-tables,treelinereview.com,general_web,search_result,https://www.treelinereview.com/gearreviews/best-camping-tables,200.0,True,allowed,9 Best Camping Tables of 2025 (Field-Tested),"We review 14 portable foldable tables to find the best camp tables: best camp kitchen cook station, sturdy camp dining table, and folding ultralight table",1,16,0,20
mq-00144,site:jackery.com foldable solar panel product,known_official_site,foldable,solar panel,1,6,Jackery SolarSaga 100W Solar Panel,"The ETFE-laminated case extends the lifespan of the solar panel, and weighs in total just 10.33 lbs. It's lightweight, foldable, IP65 waterproof-rated, and easy to carry around for taking on your off-grid adventures.",https://my.jackery.com/solar-panels/solarsaga-100w-solar-panel,https://my.jackery.com/solar-panels/solarsaga-100w-solar-panel,my.jackery.com,known_official,search_result,https://my.jackery.com/solar-panels/solarsaga-100w-solar-panel,200.0,True,allowed,Jackery SolarSaga 100W Solar Panel,,1,0,0,20
mq-00152,folding treadmill manufacturer product,general,foldable,treadmill,1,4,Top Treadmill Manufacturers in China: Verified Suppliers...,"Need reliable treadmill manufacturers in China? Discover certified suppliers offering commercial, home, and folding treadmills. Compare prices and request quotes today!Warranty available. Main products:home use treadmill, pet treadmill, folding treadmill, walking pad.",https://www.accio.com/supplier/treadmill-manufacturers-china,https://accio.com/supplier/treadmill-manufacturers-china,accio.com,general_web,search_result,https://www.accio.com/supplier/treadmill-manufacturers-china,200.0,True,allowed,Top Treadmill Manufacturers in China: Verified Suppliers & Wholesale Prices,"Need reliable treadmill manufacturers in China? Discover certified suppliers offering commercial, home, and folding treadmills. Compare prices and request quotes today!",1,0,0,20
mq-00289,folding wheelchair official product,general,foldable,wheelchair,2,5,Lightweight Foldable Electric Wheelchair - OAS Mobility USA,"At OAS Mobility, we design electric wheelchairs that are lightweight, foldable, and built to last. Trusted by seniors and caregivers across the USA, our products help you move freely and live with confidence.",https://oasmobility.com/,https://oasmobility.com,oasmobility.com,general_web,search_result,https://oasmobility.com/,200.0,True,allowed,Lightweight Foldable Electric Wheelchair – OAS Mobility USA,"Shop OAS Mobility USA for lightweight foldable electric wheelchairs. Free U.S. shipping, 400 lb capacity, 5‑year warranty. Find your perfect power chair today.",1,1,0,20
mq-00073,collapsible water bottle buy product,general,collapsible,water bottle,1,2,Collapsible Water Bottles in Water Bottles - Walmart.com,Shop for Collapsible Water Bottles in Water Bottles. Buy products such as 2 Pcs Collapsible Water Bottles 16.67oz Silicone Travel Foldable Portable Water Bottle with Buckle Silicone Lightweight Reusable Leakproof for Camping Hiking Cycling Sport (blue purple) at Walmart and save.,https://www.walmart.com/browse/home/collapsible-water-bottles/4044_623679_639999_7751805_4269055_7282106,https://walmart.com/browse/home/collapsible-water-bottles/4044_623679_639999_7751805_4269055_7282106,walmart.com,marketplace,search_result,https://www.walmart.com/blocked?url=L2Jyb3dzZS9ob21lL2NvbGxhcHNpYmxlLXdhdGVyLWJvdHRsZXMvNDA0NF82MjM2NzlfNjM5OTk5Xzc3NTE4MDVfNDI2OTA1NV83MjgyMTA2&uuid=f7507dab-57e9-11f1-81ba-62b0be236635&vid=&g=b,200.0,True,allowed,Robot or human?,,1,0,0,20
mq-00056,site:salomon.com collapsible soft flask product,known_official_site,collapsible,soft flask,1,8,SOFT FLASK XA FILTER 490ml/16oz 42 - SALOMON,"Ideal for longer expeditions like ultra-trails, the SOFT FLASK XA FILTER filters bacteria and protozoa from natural water sources, so you can drink easily and safely without needing to carrying huge volumes of water. Shrinking as you drink to limit water bounce, the flask lets you know exactly how much you have left. Features a wide 42-mm cap.",https://www.salomon.com/en-us/product/soft-flask-xa-filter-490ml-16oz-42-lc10471,https://salomon.com/en-us/product/soft-flask-xa-filter-490ml-16oz-42-lc10471,salomon.com,known_official,search_result,https://www.salomon.com/en-us/product/soft-flask-xa-filter-490ml-16oz-42-lc10471,403.0,False,allowed; http_status:403,,,1,0,1,20
mq-00026,collapsible cup buy product,general,collapsible,cup,1,6,Collapsible Cup for sale | eBay,Get the best deals on Collapsible Cup when you shop the largest online selection at eBay.com. Free shipping on many items | Browse your favorite brands | affordable prices.,https://www.ebay.com/b/Collapsible-Cup/36029/bn_7023232466,https://ebay.com/b/Collapsible-Cup/36029/bn_7023232466,ebay.com,marketplace,search_result,https://www.ebay.com/splashui/challenge?ap=1&appName=orch&ru=https%3A%2F%2Fwww.ebay.com%2Fb%2FCollapsible-Cup%2F36029%2Fbn_7023232466&iid=216b5b24-0dc9-4abc-b8d1-dbcd8ed1dfb9&iim=fMzQuOx&iia=wmDEuMjoY&iiz=yaEcuMTA*RiI,200.0,True,allowed,Checking your browser before you access eBay.,,1,0,0,20
mq-00012,collapsible coffee cup official product,general,collapsible,coffee cup,1,6,Collapsible Cups - Walmart.com,"ACDANC 2026 New Camping Telescopic Collapsible Outdoor Drinking Mug Water Cup Tea Coffee Cup Folding Cup Orange for Hiking,Travel,Picnics,Outdoor Adventures,Camping,Sports Events.",https://www.walmart.com/c/kp/collapsible-cups,https://walmart.com/c/kp/collapsible-cups,walmart.com,marketplace,search_result,https://www.walmart.com/blocked?url=L2Mva3AvY29sbGFwc2libGUtY3Vwcw==&uuid=f883eea2-57e9-11f1-bd10-fdd175d345d4&vid=&g=b,200.0,True,allowed,Robot or human?,,1,0,0,20
mq-00002,collapsible bowl product model,general,collapsible,bowl,1,1,Collapsable Flexi Bowl: Perfect Travel Companion - Free 3D Print Model ...,"Download this free 3D print file designed by 3D KIMBA. Collapsable Flexi Bowl: The Perfect Travel Companion Product Description:Introducing the Collapsable Flexi Bowl, your ideal companion for on-the-go convenience. Crafted from flexible material, this bowl is designed to collapse flat for easy storage and expand to full size when needed. Perfect for camping, travel, picnics, or everyday ...",https://makerworld.com/en/models/557004-collapsable-flexi-bowl-perfect-travel-companion,https://makerworld.com/en/models/557004-collapsable-flexi-bowl-perfect-travel-companion,makerworld.com,general_web,search_result,https://makerworld.com/en/models/557004-collapsable-flexi-bowl-perfect-travel-companion,403.0,False,allowed; http_status:403,,,0,0,0,20
mq-00030,collapsible food container official product,general,collapsible,food container,1,5,Food Storage Containers | Rubbermaid,"Organize your kitchen, pantry, and cabinets with air-tight food containers perfect for meal prep, snacks, and more. Shop now.",https://www.rubbermaid.com/foodstorage.html,https://rubbermaid.com/foodstorage.html,rubbermaid.com,general_web,search_result,https://www.rubbermaid.com/foodstorage.html,403.0,False,allowed; http_status:403,,,0,0,0,20
mq-00020,collapsible cooler manufacturer product,general,collapsible,cooler,1,1,64 Can Collapsible Cooler – PICNIC TIME FAMILY OF BRANDS,"The ""Compare At"" price shown reflects the manufacturer's suggested retail price at which this product has been offered in the past, or the price at which we believe it is generally offered by other retailers. Headed to a big tailgate? Camping with a group? Snack parent for a thirsty crew? Enter the 64 Can Collapsible Cooler, an insulated beverage bag with seriously big capacity!",https://www.picnictime.com/products/64-can-collapsible-cooler,https://picnictime.com/products/64-can-collapsible-cooler,picnictime.com,general_web,search_result,https://www.picnictime.com/products/64-can-collapsible-cooler,200.0,True,allowed,64 Can Collapsible Cooler,"Headed to a big tailgate? Camping with a group? Snack parent for a thirsty crew? Enter the 64 Can Collapsible Cooler, an insulated soft beverage tote with seriously big capacity! This soft-sided, insulated picnic tote features a water-resistant interior and easily compacts for storage or post-party transport. When you’re through all 64 cans, just secure it to a large pack with the included securable bungee cord or fold it up into another carrier. Go ahead and pack up more than 5 12-packs or pop in some brews and s…",1,3,0,20
mq-00009,collapsible bucket manufacturer product,general,collapsible,bucket,1,4,Advanced Sustainable TPE Solutions for Foldable Buckets | KRAIBURG TPE,"June 12, 2025 - With the introduction of KRAIBURG TPE's THERMOLAST® R series, manufacturers can now create foldable buckets that not only meet the demands of modern consumers but also contribute to a more sustainable future.",https://www.kraiburg-tpe.com/en/advanced-sustainable-tpe-solutions-foldable-buckets,https://kraiburg-tpe.com/en/advanced-sustainable-tpe-solutions-foldable-buckets,kraiburg-tpe.com,general_web,search_result,https://www.kraiburg-tpe.com/en/advanced-sustainable-tpe-solutions-foldable-buckets,200.0,True,allowed,Advanced Sustainable TPE Solutions for Foldable Buckets | KRAIBURG TPE,"The THERMOLAST® R RC/FC/PCR/AP series, crafted by KRAIBURG TPE, represents a breakthrough in sustainable material engineering.",1,0,0,20
mq-00041,collapsible laundry basket product model,general,collapsible,laundry basket,1,6,Top 5 Best Collapsible Laundry Baskets in 2026 - Straight.com,"Mar 27, 2026 · In this article, we have compiled a list of the best collapsible laundry baskets that are not only practical but also stylish.",https://www.straight.com/guides/home/best-collapsible-laundry-basket/,https://straight.com/guides/home/best-collapsible-laundry-basket,straight.com,general_web,search_result,https://www.straight.com/guides/home/best-collapsible-laundry-basket/,200.0,True,allowed,Top 5 Best Collapsible Laundry Baskets in 2026 - Straight.com,"While laundry is an essential part of our daily lives, it is frequently seen as a daunting chore. The various stages, including sorting, washing, drying, and",1,5,0,20
mq-00060,collapsible storage bin manufacturer product,general,collapsible,storage bin,1,1,Collapsible Bins Manufacturers and Suppliers in the USA and Canada,"Manufacturer of bulk storage products including collapsible box bins. Available in 48 in. x 45 in. x 34 in. outside dimension with -20 to 250 degrees F temperature tolerance. Features include black color, welded base, fork opening for lifting, and high-density polyethylene (HDPE) material construction. Suitable for warehouse, industrial, commercial, garage, home, and other applications. more+ ...",https://www.thomasnet.com/suppliers/usa/collapsible-bins-96035787,https://thomasnet.com/suppliers/usa/collapsible-bins-96035787,thomasnet.com,general_web,search_result,https://www.thomasnet.com/suppliers/usa/collapsible-bins-96035787,403.0,False,robots_unavailable_allowed:403; http_status:403,,,0,0,0,20
mq-00251,collapsible traffic cone official product,general,collapsible,traffic cone,2,6,"28"" Collapsible Pop-Up Cones with Light Kit-trafficsafetywarehouse.com","Premium 28"" Collapsible Traffic Cones with LED Lights (5 pack with bag) Our best-selling collapsible cone kit! Premium 28"" Collapsible Traffic Cone Kit includes 5 pop-up cones and a reflective carry bag for storage. Ideal for roadside emergencies and crowd control. Collapsible cones provide convenience and require minimal storage in first responder vehicles, work trucks, and recreational ...",https://www.trafficsafetywarehouse.com/Premium-28-Collapsible-Traffic-Cones-with-LED-Lights-5-pack-with-bag/productinfo/553-5PK/,https://trafficsafetywarehouse.com/Premium-28-Collapsible-Traffic-Cones-with-LED-Lights-5-pack-with-bag/productinfo/553-5PK,trafficsafetywarehouse.com,general_web,search_result,https://www.trafficsafetywarehouse.com/Premium-28-Collapsible-Traffic-Cones-with-LED-Lights-5-pack-with-bag/productinfo/553-5PK/,200.0,True,allowed,"Premium 28"" Collapsible Traffic Cones with LED Lights (5 pack with bag)","28 Collapsible 5 Pop-Up Cone Kit with Bag This innovative retractable cone design allows for convenient handling and compact storage. Our collapsible cones are constructed from waterproof cloth and ABS/PP materials. Equipped with durable rubber base for increased stability. Meets MUTCD standards. Ideal for Police Departments, School zones and Emergency responders. Collapsible Cone Details: 28in height 2 reflective bands 3 bright LED's",1,16,0,20
mq-00035,collapsible lantern official product,general,collapsible,lantern,1,4,Lanterns - Energizer,"Energizer Folding LED Camping Lantern, IPX4 Water Resistant Lanterns for Camping, Fishing, Outdoors, Power Outage, Compact and Portable Tent Lights (Multicolor) $22.00$13.20 -40%",https://www.energizerpowerfactory.com/product-category/portable-lighting/lanterns/,https://energizerpowerfactory.com/product-category/portable-lighting/lanterns,energizerpowerfactory.com,general_web,search_result,https://www.energizerpowerfactory.com/product-category/portable-lighting/lanterns/,200.0,True,allowed,Lanterns - Energizer,"Students, save more with our exclusive student discount on Energizer products.",0,10,0,20
mq-00068,site:leki.com collapsible trekking pole product,known_official_site,collapsible,trekking pole,1,10,Skytera FX Carbon SL Compact - LEKI,"Head to the high mountains with the Skytera FX Carbon SL Compact - the perfect pole for mountain hiking and for those who enjoy hiking in a lightweight style. The more compact version, with a length of 100-120 cm, is a true lightweight at only 173 g. With a shaft diameter of 14 and 12 mm, this pole strikes the right balance between lightness and stability. It is equipped with the newly ...",https://www.leki.com/int/en/Skytera-FX-Carbon-SL-Compact/65520681,https://leki.com/int/en/Skytera-FX-Carbon-SL-Compact/65520681,leki.com,known_official,search_result,https://www.leki.com/int/en/Skytera-FX-Carbon-SL-Compact/65520681,200.0,True,allowed,Skytera FX Carbon SL Compact | LEKI,"Head to the high mountains with the Skytera FX Carbon SL Compact - the perfect pole for mountain hiking and for those who enjoy hiking in a lightweight style. The more compact version, with a length of 100-120 cm, is a true lightweight at only 173 g. Wit…",1,0,0,20
mq-00047,collapsible pet bowl manufacturer product,general,collapsible,pet bowl,1,5,Custom Portable Silicone Pet Bowls | OEM Collapsible Dog Bowl ...,"We design and manufacture custom portable silicone pet bowls for active lifestyles. Made from 100% food-grade, BPA-free platinum silicone, our bowls are collapsible, lightweight, and feature a non-slip base.",https://www.yjcpolymer.com/custom-portable-silicone-pet-bowls-manufacturing/,https://yjcpolymer.com/custom-portable-silicone-pet-bowls-manufacturing,yjcpolymer.com,general_web,search_result,https://www.yjcpolymer.com/custom-portable-silicone-pet-bowls-manufacturing/,200.0,True,allowed,Custom Portable Silicone Pet Bowls | OEM Collapsible Dog Bowl Manufacturer,"OEM manufacturer of custom portable & collapsible silicone pet bowls. Food-grade, BPA-free, non-slip & dishwasher-safe. Design your own travel bowl. Request a quote.",1,0,0,20
mq-00248,collapsible measuring cups manufacturer product,general,collapsible,measuring cups,2,6,Progressive International BA-545 Collapsible Measuring Cup Set,"Product Description. The progressive international BA-545 thin store collapsible measuring cup set includes four pieces, which collapse for convenient storage.",https://www.brandsmartusa.com/progressive-international/239991/collapsible-measuring-cup-set.htm?srsltid=AfmBOooXhrt4kvQyrRsufsyXwuBMDf1V2Vp27SOacQ6c_WCjOdSPTfOu,https://brandsmartusa.com/progressive-international/239991/collapsible-measuring-cup-set.htm,brandsmartusa.com,general_web,search_result,https://www.brandsmartusa.com/progressive-international/239991/collapsible-measuring-cup-set.htm?srsltid=AfmBOooXhrt4kvQyrRsufsyXwuBMDf1V2Vp27SOacQ6c_WCjOdSPTfOu,403.0,False,robots_unavailable_allowed:403; http_status:403,,,0,0,0,20
mq-00222,origami kayak current model,general,origami,origami kayak,1,4,My new origami kayak - Laurie Apgar Chandler,"My kayak, the Lake model, is the newest, lightest (18 pounds), and plainest of the Oru kayaks. It is easy to carry, ensuring that I will use it often. There are still uncertainties ahead. How will it track and handle in wind and waves? Will it always feel as stable as it did when I hopped in the first time? Dare I paddle it where there are ...",https://laurieachandler.com/2024/01/07/my-new-origami-kayak/,https://laurieachandler.com/2024/01/07/my-new-origami-kayak,laurieachandler.com,general_web,search_result,https://laurieachandler.com/2024/01/07/my-new-origami-kayak/,200.0,True,allowed,My new origami kayak,"Introducing the new, lightweight, folding Oru Kayak that’s joining me on my winter RV travels in the South",1,0,0,20
mq-00321,origami canoe official product,general,origami,origami canoe,2,6,MYCANOE - Origami Folding Canoe - Core77 / Design Awards,"MYCANOE - Origami Folding Canoe · MYCANOE is an award winning, patented, TUV certified, performance origami foldable canoe that fits in a small sedan and can be ...",https://designawards.core77.com/Consumer-Product/62240/MYCANOE-Origami-Folding-Canoe,https://designawards.core77.com/Consumer-Product/62240/MYCANOE-Origami-Folding-Canoe,designawards.core77.com,general_web,search_result,https://designawards.core77.com/Consumer-Product/62240/MYCANOE-Origami-Folding-Canoe,200.0,True,allowed,MYCANOE - Origami Folding Canoe - by MYCANOE / Core77 Design Awards,,1,0,0,20
mq-00340,foldscope buy product,general,origami,paper microscope,2,3,Amazon.com: Foldscope,Results. Check each product page for other buying options.Foldscope Assembled Classroom Kit (Contains 10 Fully Assembled Foldscope Paper Microscopes).,https://www.amazon.com/foldscope/s?k=foldscope,https://amazon.com/foldscope/s,amazon.com,marketplace,search_result,https://www.amazon.com/foldscope/s?k=foldscope,,False,"allowed; HTTPSConnectionPool(host='www.amazon.com', port=443): Max retries exceeded with url: /foldscope/s?k=foldscope (Caused by ResponseError('too many 503 error responses'))",,,1,0,1,18
mq-00333,origami lamp product model,general,origami,origami lamp,2,4,The Origami Lamp of Steel - Yanko Design,"Like the original origami-inspired design, the new Folding Lamp gets the individual involved in the creative process. Created from 0.6mm pre-scored stainless steel, users shape the lamp themselves by playing with the order and angle of each fold.",https://www.yankodesign.com/2015/09/21/the-origami-lamp-of-steel/?share=pocket,https://yankodesign.com/2015/09/21/the-origami-lamp-of-steel,yankodesign.com,general_web,search_result,https://www.yankodesign.com/2015/09/21/the-origami-lamp-of-steel/?share=pocket,200.0,True,allowed,The Origami Lamp of Steel - Yanko Design,"Wayyyyy back when, we featured a unique flat-pack folding lamp and now it's back and better than before! Like the original origami-inspired design, the new Folding Lamp gets the individual involved in the creative process. Created from 0.6mm pre-scored stainless steel, users shape the lamp themselves by playing with the order and angle of each",1,0,0,20
mq-00331,origami furniture current model,general,origami,origami furniture,2,4,Origami Objects Tutorials - Origami Guide,"Here are a multitude of origami objects that have instructions, items such as the origami table and chair. These origami objects are easy and fun to make!",https://origami.guide/instructions/furniture/,https://origami.guide/instructions/furniture,origami.guide,general_web,search_result,https://origami.guide/instructions/furniture/,200.0,True,allowed,Origami Objects Tutorials - Origami Guide,"Here are a multitude of origami objects that have instructions, items such as the origami table and chair. These origami objects are easy and fun to make!",1,0,0,20
mq-00361,origami packaging product buy product,general,origami,origami packaging,3,6,Green Paper Products | Sustainable & Disposable Tableware Products,"Sustainable & Compostable Products such as Cups, Plates, Bowls, Trays, Containers, Bags, Cutlery & other Supplies that meet BPI (Biodegradable Products ...",https://greenpaperproducts.com/?srsltid=AfmBOopG2DeFV0X8Lb8xH1TRONRP0UmptjFawqsldbz5VEL2UgP5KAy3,https://greenpaperproducts.com,greenpaperproducts.com,general_web,search_result,https://greenpaperproducts.com/?srsltid=AfmBOopG2DeFV0X8Lb8xH1TRONRP0UmptjFawqsldbz5VEL2UgP5KAy3,200.0,True,allowed,Green Paper Products,"Sustainable & Compostable Products such as Cups, Plates, Bowls, Trays, Containers, Bags, Cutlery & other Supplies that meet BPI (Biodegradable Products Institute) or other Compostable Standards for Eco-Friendly GREEN Products",0,3,0,20
mq-00363,origami robot kit official product,general,origami,origami robot kit,3,7,Watch This Origami-Inspired Robot Build Itself and Walk | PCMag,"Aug 8, 2014 ... Researchers from MIT and Harvard have created an origami-inspired robot that can fold itself from a flat, resting state into a functioning, three-dimensional ...",https://www.pcmag.com/news/watch-this-origami-inspired-robot-build-itself-and-walk,https://pcmag.com/news/watch-this-origami-inspired-robot-build-itself-and-walk,pcmag.com,general_web,search_result,https://www.pcmag.com/news/watch-this-origami-inspired-robot-build-itself-and-walk,403.0,False,robots_unavailable_allowed:403; http_status:403,,,0,0,0,20
mq-00239,roll up solar charger official product,general,rollable,solar charger,1,12,AliExpress - Affordable Chinese Stores & Free Shipping - Online...,"On AliExpress, shop online for over 111 million affordable products from China on Fashion, Men's and Women's Clothing, Electronics, Toys, Tools, Home & Garden on our marketplace with free shipping! Login app for coupons.",https://www.aliexpress.com/,https://aliexpress.com,aliexpress.com,marketplace,search_result,https://www.aliexpress.com/,200.0,True,allowed,,,0,0,0,20
