product_model_id,family_hint,category_hint,popularity_priority,brand,normalized_brand,product_name,normalized_name,confidence,mean_confidence,evidence_count,source_domain_count,product_domain_count,source_roles,official_source_count,marketplace_source_count,json_ld_record_count,best_url,best_image_url,price,currency,availability,market_status,category_evidence,transformation_evidence,name_token_count,verified_for_volume,included_in_volume
model-05558c92c124,collapsible,measuring cups,2,,growthmarketreports,Collapsible Measuring Cups Silicone Market Research Report 2033,measuring cups silicone market research report 2033,0.435,0.435,1,1,1,general_web,0,0,0,https://growthmarketreports.com/report/collapsible-measuring-cups-silicone-market,https://growthmarketreports.com/assets/front/img/logo.png,,,,active_or_listed,1.0,0.25,7,False,False
model-06c229482100,foldable,treadmill,1,,garagegymreviews,Expert-Tested: The 10 Best Folding Treadmills of 2026 | Garage Gym Reviews,expert tested 10 treadmills of 2026 garage gym reviews,0.435,0.435,1,1,1,general_web,0,0,0,https://www.garagegymreviews.com/best-folding-treadmill,https://i.garagegymreviews.com/391/007/753/7/folding-horizon-7-4-studio-tread.webp,,,,active_or_listed,1.0,0.25,9,False,False
model-0b01b51e4051,foldable,treadmill,1,,kingsmithfitness,King Smith WalkingPad,king smith walkingpad,0.435,0.435,1,1,1,general_web,0,0,0,https://www.kingsmithfitness.com/kingsmith-x21-folding-treadmill,,,,,active_or_listed,1.0,0.25,3,False,False
model-0bcde44dc517,rollable,roll-top camping table,1,,accio,Roll Top Camping Tables: Portable & Lightweight Outdoor Solutions,top camping tables lightweight outdoor solutions,0.435,0.435,1,1,1,general_web,0,0,0,https://www.accio.com/plp/roll-top-camping-tables,https://s.alicdn.com/@img/imgextra/i3/O1CN01YlpcjM21ufK6QVkhC_!!6000000007045-2-tps-768-512.png,,,,active_or_listed,1.0,0.5,6,False,False
model-0e078dbb306a,foldable,treadmill,1,,accio,Top Treadmill Manufacturers in China: Verified Suppliers & Wholesale Prices,top manufacturers in china verified suppliers wholesale prices,0.435,0.435,1,1,1,general_web,0,0,0,https://www.accio.com/supplier/treadmill-manufacturers-china,https://s.alicdn.com/@img/imgextra/i3/O1CN01YlpcjM21ufK6QVkhC_!!6000000007045-2-tps-768-512.png,,,,active_or_listed,1.0,0.5,8,False,False
model-1332daf17080,modular,modular phone,2,,thetechedvocate,Best of the Best Modular Smartphones 2026 - The Tech Edvocate,of smartphones 2026 tech edvocate,0.435,0.435,1,1,1,general_web,0,0,0,https://www.thetechedvocate.org/best-of-the-best-modular-smartphones-2026/,https://www.thetechedvocate.org/wp-content/uploads/2025/10/download-2-4.jpg,,,,active_or_listed,1.0,0.25,5,False,False
model-142473c8d2b5,foldable,treadmill,1,,dapowsports,Compact and Convenient Folding Treadmill for Effective Home Workouts,convenient effective home workouts,0.435,0.435,1,1,1,general_web,0,0,0,https://www.dapowsports.com/folding-treadmill/,,,,,active_or_listed,1.0,0.25,4,False,False
model-1cae13af007c,rollable,roll-top camping table,1,,lippert,Lippert Roll Top Camping Table - Bamboo & Hammer Grey #2023053727 | Lippert,top camping bamboo hammer grey 2023053727,0.435,0.435,1,1,1,general_web,0,0,0,https://www.lippert.com/lippert-roll-top-camping-table-bamboo-hammer-grey-2023053727-2023053727,https://www.lippert.com/media/catalog/product/2/0/2023053727_Lippert_LippertRollTopCampingTableBambooHammerGrey2023053727_0_1_1.jpg,,,,active_or_listed,1.0,0.5,6,False,False
model-2fbcb53bba74,modular,modular phone,2,,androidcentral,Best sustainable and repairable phones,sustainable repairable phones,0.435,0.435,1,1,1,general_web,0,0,0,https://www.androidcentral.com/best-sustainable-repairable-phones,https://cdn.mos.cms.futurecdn.net/2yL9UrsD7riKRTNDkBaMNE-970-80.jpg,,,,active_or_listed,1.0,0.25,3,False,False
model-316c98a6ccea,collapsible,lantern,1,,americangunworks,Top 12 Best Camping Flashlight Lantern You Can’t Miss! - American Gun Works,top 12 camping flashlight lantern you can t miss american gun works,0.435,0.435,1,1,1,general_web,0,0,0,https://americangunworks.net/best-camping-flashlight-lantern/,"https://m.media-amazon.com/images/I/71Yp-wLIAdL._AC_SX679_PIbundle-2,TopRight,0,0_SH20_.jpg",,,,active_or_listed,1.0,0.25,12,False,False
model-3c6f3704bd66,origami,origami kayak,1,,origamipaddler,Home - Origami Paddler,home paddler,0.435,0.435,1,1,1,general_web,0,0,0,https://origamipaddler.com/,https://origamipaddler.com/wp-content/uploads/2026/05/memorial-day-sale-26.webp,,,,active_or_listed,1.0,0.25,2,False,False
model-3e74a7eeb124,foldable,treadmill,1,,self,No Gym? No Problem. These Folding Treadmills Fit (Almost) Anywhere,no gym no problem these treadmills fit almost anywhere,0.435,0.435,1,1,1,general_web,0,0,0,https://www.self.com/story/best-folding-treadmill,"https://media.self.com/photos/6819fe9139e0987576cf238a/2:1/w_1280,c_limit/Best%20folding%20treadmills_052025_Social%20(2x1)-3.jpg",,,,active_or_listed,1.0,0.25,9,False,False
model-4a5b09ef2f8d,collapsible,cooler,1,,abcstores,Hawaiian Chill Buddy Collapsible Cooler - Large: Black,hawaiian chill buddy cooler large black,0.435,0.435,1,1,1,general_web,0,0,0,https://abcstores.com/hawaiian-chill-buddy-collapsible-cooler-large-black/,https://cdn11.bigcommerce.com/s-do3nxddvbo/products/6014/images/10446/38861-ChillBuddy-Large-Black__03594.1681858139.386.513.png?c=1,,,,active_or_listed,1.0,0.25,6,False,False
model-5415473b1774,foldable,treadmill,1,,treadmillreviewguru,"Best Folding Treadmills, 2025 | Top Training in Less Space",treadmills 2025 top training in less space,0.435,0.435,1,1,1,general_web,0,0,0,https://www.treadmillreviewguru.com/best-folding-treadmill/,https://www.treadmillreviewguru.com/wp-content/uploads/Best-Folding-Treadmills.jpg,,,,active_or_listed,1.0,0.25,7,False,False
model-5b01b22bf751,origami,origami canoe,2,,origamiko,How to Make an Easy Origami Canoe (Step-by-Step Guide) - Origamik,how to make an easy step by step guide origamik,0.435,0.435,1,1,1,general_web,0,0,0,https://origamiko.com/origami-canoe/,https://origamiko.com/wp-content/uploads/2025/04/Origami_canoe_final_1.webp,,,,active_or_listed,1.0,0.5,10,False,False
model-5bf766e82057,foldable,camping table,1,,hispeedcamping,Premium Folding Camping Table Manufacturer - Lightweight Portable Outdoor Furniture Solutions,premium camping manufacturer lightweight outdoor solutions,0.435,0.435,1,1,1,general_web,0,0,0,https://www.hispeedcamping.com/application/folding-camping-table-manufacturer,,,,,active_or_listed,1.0,0.25,6,False,False
model-637ba5e28ed4,collapsible,measuring cups,2,,top5best,Top 5 Best Collapsable Measuring Cups (Budget Picks) of 2026,top 5 collapsable measuring cups budget picks of 2026,0.435,0.435,1,1,1,general_web,0,0,0,https://top5best.com/collapsable-measuring-cups,https://images.top5best.com/images/list_img_s/list_7666/spring-chef_76659453.jpg,,,,active_or_listed,1.0,0.25,9,False,False
model-66b31d0065f3,rollable,keyboard,2,,wetkeys,''Flex Touch'' Full-size Flexible Silicone Washable Keyboard with Touchpad and ON/OFF Switch (USB) (White) | KBSTFC103STi-W by SaniType Sanitary Typing,flex touch full size flexible silicone washable touchpad on off switch usb white kbstfc103sti,0.435,0.435,1,1,1,general_web,0,0,0,https://www.wetkeys.com/Flexible-Silicone-Washable-Touchpad-Keyboard-USB-p/kbstfc103sti-w.htm,https://www.wetkeys.com/v/vspfiles/photos/KBSTFC103STI-W-2T.jpg,,,,active_or_listed,1.0,0.25,14,False,False
model-6b14d9414caa,rollable,roll-top camping table,1,,treelinereview,9 Best Camping Tables of 2025 (Field-Tested),9 camping tables of 2025 field tested,0.435,0.435,1,1,1,general_web,0,0,0,https://www.treelinereview.com/gearreviews/best-camping-tables,http://static1.squarespace.com/static/5b4544e485ede17941bc95fc/t/6644d442469990124c441ee9/1715786818774/camping-tables-review.jpg?format=1500w,,,,active_or_listed,1.0,0.25,7,False,False
model-70fa67423c4f,modular,modular phone,2,,howtogeek,The 5 modular Android smartphones we all wanted (but never bought),5 android smartphones we all wanted but never bought,0.435,0.435,1,1,1,general_web,0,0,0,https://www.howtogeek.com/modular-android-smartphones-we-all-wanted-but-never-bought/,https://static0.howtogeekimages.com/wordpress/wp-content/uploads/2026/02/top-down-view-of-various-modular-smartphones-including-the-lg-g5-essential-phone-google-project-ara-and-fairphone-on-a-blue-background.png?w=1600&h=900&fit=crop,,,,active_or_listed,1.0,0.25,9,False,False
model-73b136dff927,collapsible,measuring cups,2,,brewbeaconry,Best Collapsible Liquid Measuring Cups for Easy Kitchen Prep,liquid measuring cups easy kitchen prep,0.435,0.435,1,1,1,general_web,0,0,0,https://brewbeaconry.com/best-collapsible-liquid-measuring-cup/,,,,,active_or_listed,1.0,0.25,6,False,False
model-81f936d828f9,foldable,camping table,1,,campaddict,Camping Table Reviews,camping reviews,0.435,0.435,1,1,1,general_web,0,0,0,https://campaddict.com/folding-camping-tables/,https://campaddict.com/wp-content/uploads/Camp-table-and-chairs-in-desert.jpg,,,,active_or_listed,1.0,0.5,2,False,False
model-8309a51e5f77,rollable,dish drying rack,1,,oakandrowan,14 Best Dish Drying Racks of 2026,14 dish drying racks of 2026,0.435,0.435,1,1,1,general_web,0,0,0,https://oakandrowan.com/best-dish-drying-racks/,,,,,active_or_listed,1.0,0.25,6,False,False
model-9eee5bd74848,foldable,computer mouse,2,,toptenreviewed,Best Foldable Mice for Easy Portability and Convenience - TopTenReviewed,mice easy portability convenience,0.435,0.435,1,1,1,general_web,0,0,0,https://toptenreviewed.com/best-foldable-mice/,,,,,active_or_listed,1.0,0.5,4,False,False
model-a119306beb57,origami,origami canoe,2,,joostlangeveldorigami,Joost Langeveld Origami Page,joost langeveld page,0.435,0.435,1,1,1,general_web,0,0,0,https://www.joostlangeveldorigami.nl/diagramscanoe.html,,,,,active_or_listed,1.0,0.25,3,False,False
model-ad34d548b192,foldable,portable monitor,2,,asus,ZenScreen - Portable - All Models｜Monitors｜ASUS USA,zenscreen all models monitors usa,0.435,0.435,1,1,1,general_web,0,0,0,https://www.asus.com/us/displays-desktops/monitors/all-series/filter?Series=ZenScreen,,,,,active_or_listed,1.0,0.25,5,False,False
model-b2d2a568c52c,rollable,keyboard,2,,lg,LG Rolly Keyboard: Bluetooth Wireless Keyboard | LG USA,rolly bluetooth wireless usa,0.435,0.435,1,1,1,general_web,0,0,0,https://www.lg.com/us/mobile-accessories/lg-kbb-700-black-rolly-keyboard,https://www.lg.com/us/images/mobile-accessories/md05230906/md05230906-450x450.jpg,,,,active_or_listed,1.0,0.25,4,False,False
model-bbe1cc48f205,rollable,roll-top camping table,1,,campingguider,Which Is The Best Roll Top Camping Table in 2025,which is top camping in 2025,0.435,0.435,1,1,1,general_web,0,0,0,https://campingguider.com/roll-top-camping-table/,https://campingguider.com/wp-content/uploads/2025/04/Roll_Top_Camping_Table_combined_image.jpg,,,,active_or_listed,1.0,0.25,6,False,False
model-bc0846e5a7f4,foldable,portable monitor,2,,asus,ZenScreen - Portable｜Monitors｜ASUS USA,zenscreen monitors usa,0.435,0.435,1,1,1,general_web,0,0,0,https://www.asus.com/us/displays-desktops/monitors/zenscreen/,https://dlcdnwebimgs.asus.com/gain/1b982183-0304-4975-88a1-51ebbb4e9b83/,,,,active_or_listed,1.0,0.25,3,False,False
model-cf46a551a4e4,modular,modular phone,2,,digitaltrends,"Modular phones are coming back, and the latest one is thinner than the iPhone Air",phones are coming back latest one is thinner than iphone air,0.435,0.435,1,1,1,general_web,0,0,0,https://www.digitaltrends.com/phones/modular-phones-are-coming-back-and-the-latest-one-is-thinner-than-the-iphone-air/,https://www.digitaltrends.com/tachyon/2026/02/Tecno-modular-phone-with-modules.jpg?resize=1200%2C630,,,,active_or_listed,1.0,0.25,11,False,False
model-d2c90f39ee18,rollable,keyboard,2,,rspinc,How are Flexible Rubber Keyboards Made: From the Experts | RSP,how are flexible rubber keyboards made from experts rsp,0.435,0.435,1,1,1,general_web,0,0,0,https://www.rspinc.com/blog/rubber-keypad/flexible-rubber-keyboard-how-are-bendable-keypads-made-why-do-we-use-them/,https://secureservercdn.net/198.71.233.25/d88.1f1.myftpupload.com/wp-content/uploads/2019/01/Flexible-Silicone-Keyboard-_-with-circuit-_-sm-e1546540700423.jpg?time=1638308423,,,,active_or_listed,1.0,0.25,9,False,False
model-d3d17946d125,foldable,stroller,1,,joolz,Foldable strollers by Joolz,strollers by,0.435,0.435,1,1,1,general_web,0,0,0,https://www.joolz.com/us/en/foldable-stroller,,,,,active_or_listed,1.0,0.25,2,False,False
model-d493926c1833,rollable,keyboard,2,,bestreviews,5 Best Roll-Up Keyboards - June 2026 - BestReviews,5 up keyboards june 2026,0.435,0.435,1,1,1,general_web,0,0,0,https://bestreviews.com/computer/keyboards/best-roll-up-keyboards,https://cdn.bestreviews.com/images/v4desktop/chubby/3c0a07063cb133967303c9bc1fa55701.jpg,,,,active_or_listed,1.0,0.75,5,False,False
model-da4142857f66,collapsible,measuring cups,2,,consumersiliconeproducts,Bulk Buy Custom Collapsible Silicone Measuring Cups Wholesale - Z.S.R.,bulk custom silicone measuring cups wholesale z s r,0.435,0.435,1,1,1,general_web,0,0,0,https://consumersiliconeproducts.com/custom-collapsible-silicone-measuring-cups,https://consumersiliconeproducts.com/wp-content/uploads/2022/05/Collapsible-Measuring-Cups-Manufacturer.png,,,,active_or_listed,1.0,0.25,9,False,False
model-e6e9f50b10ee,foldable,portable monitor,2,,asus,ASUS ZenScreen Fold OLED MQ17QH｜Monitors｜ASUS Global,zenscreen fold oled mq17qh monitors global,0.435,0.435,1,1,1,general_web,0,0,0,https://www.asus.com/displays-desktops/monitors/zenscreen/asus-zenscreen-fold-oled-mq17qh/,https://dlcdnwebimgs.asus.com/gain/30db4331-1635-49fc-b86e-f71bdfbcd520/,,,,active_or_listed,1.0,0.75,6,False,False
model-ef43b2320ca0,collapsible,lantern,1,,nebo,GALILEO AIR 1000 Lantern,galileo air 1000 lantern,0.435,0.435,1,1,1,general_web,0,0,0,https://nebo.acgbrands.com/en_US/galileo-air-1000-lantern.html,"https://nebo.acgbrands.com/en_US/media/catalog/product/n/e/neb-ltn-1003_galileo-air-1000_hero-open.jpg?optimize=high&bg-color=255,255,255&fit=bounds&height=265&width=265&canvas=265:265",,,,inactive_or_discontinued,1.0,0.25,4,False,False
model-f0581a522eac,foldable,camping table,1,,purehiker,Best Folding Camping Tables of 2026 - Pure Hiker,camping tables of 2026 pure hiker,0.435,0.435,1,1,1,general_web,0,0,0,https://purehiker.com/best-folding-camping-tables/,https://purehiker.com/wp-content/uploads/2026/03/Best-Folding-Camping-Tables.jpg,,,,active_or_listed,1.0,0.5,6,False,False
model-f76a6e7cd8a8,rollable,roll-top camping table,1,,thecampingnerd,6 Best Roll-Up Camping Tables For Dining & All-Around Use,6 up camping tables dining all around use,0.435,0.435,1,1,1,general_web,0,0,0,https://thecampingnerd.com/best-folding-camping-tables-reviewed/,https://thecampingnerd.com/wp-content/uploads/2021/01/6-best-roll-up-camping-tables-for-dining-and-all-around-use-motorhome.jpeg,,,,active_or_listed,1.0,0.5,8,False,False
model-fd06b434e147,collapsible,measuring cups,2,,bestproductsreviews,Our 10 Best Collapsible Measuring Cups And in the US - March ...,our 10 measuring cups in us march,0.435,0.435,1,1,1,general_web,0,0,0,https://www.bestproductsreviews.com/collapsible-measuring-cups-and,,,,,active_or_listed,1.0,0.25,7,False,False
model-0d1047dbb588,collapsible,pet bowl,1,,unknown,Checking your browser before you access eBay.,checking your browser before you access ebay,0.433,0.433,1,1,1,marketplace,0,1,0,https://www.ebay.com/splashui/challenge?ap=1&appName=orch&ru=https%3A%2F%2Fwww.ebay.com%2Fitm%2F365927728836&iid=63047c26-10b2-4e1d-88d5-1aed989a30d5&iim=iMzQuOy&iia=arDEuMjwR&iiz=HyqcuMTA*wAS,,,,,active_or_listed,0.333,0.667,7,False,False
model-62854d799b71,collapsible,pet bowl,1,,unknown,Collapsible Pet Bowls | Portable & Foldable Travel Options for ... - Target,pet bowls travel options target,0.433,0.433,1,1,1,marketplace,0,1,0,https://www.target.com/s/collapsible+pet+bowl,,,,,active_or_listed,0.333,0.667,5,False,False
model-23dd7d6d0a71,rollable,rollable display,3,,unknown,Roll-up Led Display - Amazon.com,up led amazon com,0.43,0.43,1,1,1,marketplace,0,1,0,https://www.amazon.com/roll-up-led-display/s?k=roll-up+led+display,,,,,active_or_listed,0.5,0.75,4,False,False
model-3768d497a715,rollable,solar charger,1,,unknown,The Ultimate Guide to the Roll Up Solar Charger: Real-World ...,ultimate guide to up real world,0.43,0.43,1,1,1,marketplace,0,1,0,https://www.aliexpress.com/s/wiki-ssr/article/roll-up-solar-charger,,,,,active_or_listed,0.5,0.5,6,False,False
model-5d7e8e934e45,foldable,wagon,1,,fieldmag,Easiest Way to Make Car Camping Better? A Collapsible Gear Wagon,easiest way to make car camping better a gear,0.43,0.43,1,1,1,general_web,0,0,0,https://www.fieldmag.com/articles/best-folding-utility-wagons,https://images.ctfassets.net/r7p9m4b1iqbp/20lhLAqmvAf6Tt2uvR3lJS/9cadeb45c210f5685158631b63366f47/DSCF7214.jpg?w=1000,,,,active_or_listed,0.5,0.667,9,False,False
model-6dabcdb0fa35,foldable,computer mouse,2,,unknown,Robot or human?,robot or human,0.43,0.43,1,1,1,marketplace,0,1,0,https://www.walmart.com/blocked?url=L2Mva3AvZm9sZGluZy1tb3VzZQ==&uuid=49e51a41-57e8-11f1-a9b7-11473515eff8&vid=&g=b,,,,,active_or_listed,0.5,0.5,3,False,False
model-6e7ee6acd469,foldable,wagon,1,,navatiee,Navatiee Collapsible Folding Wagon | Official Website,website,0.43,0.43,1,1,1,general_web,0,0,0,https://navatiee.org/,https://navatiee.org/wp-content/uploads/2025/01/Navatiee_logo.png,,,,active_or_listed,0.5,0.667,1,False,False
model-8cc9f53bfbef,origami,origami furniture,2,,unknown,Robot or human?,robot or human,0.43,0.43,1,1,1,marketplace,0,1,0,https://www.walmart.com/blocked?url=L2Mva3Avb3JpZ2FtaS1mdXJuaXR1cmU=&uuid=36bb2357-57e5-11f1-9e79-2ba4e71db937&vid=&g=b,,,,,active_or_listed,0.5,0.5,3,False,False
model-84ca5a87c2ba,foldable,bluetooth keyboard,1,,logitech,"Computer Keyboards - Wireless, Bluetooth, Mechanical | Logitech",computer keyboards wireless bluetooth mechanical,0.428,0.428,1,1,1,general_web,0,0,0,https://www.logitech.com/en-eu/shop/c/keyboards,"https://resource.logitech.com/c_fill,q_auto,f_auto,dpr_1.0/d_transparent.gif/content/dam/logitech/common/og-generic/og-image-electrico.png",,,,active_or_listed,0.333,0.25,5,False,False
model-946e1e2d2f82,origami,origami lamp,2,,figliving,Orilamp - Origami Table Lamp - FIG Living,orilamp lamp fig living,0.428,0.428,1,1,1,general_web,0,0,0,https://www.figliving.com/products/orilamp-bedside-cozy-table-lamp,,,,,active_or_listed,0.333,0.25,4,False,False
model-e0ac41ef6f18,foldable,bicycle helmet,2,,thinkindoor,6 Best Foldable Bike Helmets for 2026,5 helmets 2026,0.427,0.427,2,1,1,general_web,0,0,0,https://thinkindoor.com/best-collapsible-bike-helmet/,https://m.media-amazon.com/images/I/41Z3qd+Nm5L.jpg,,,,active_or_listed,0.667,0.5,3,False,False
model-44c4c8e078f9,rollable,drum kit,2,,konixtech,OEM Usb Roll Up Drum Kit Factory - Konix,oem usb up drum factory konix,0.427,0.427,1,1,1,general_web,0,0,0,https://www.konixtech.com/oem-usb-roll-up-drum-kit-factory/,https://ecdn6.globalso.com/upload/p/812/image_other/2023-12/658925f29a7e528881.png,,,,active_or_listed,0.667,0.75,6,False,False
model-4e8498f488aa,collapsible,traffic cone,2,,unknown,Collapsible - Traffic Cones - The Home Depot,traffic cones home depot,0.427,0.427,1,1,1,marketplace,0,1,0,https://www.homedepot.com/b/Safety-Equipment-Traffic-Safety-Supplies-Traffic-Cones/Collapsible/N-5yc1vZc2fsZ1z18xb9,,,,,active_or_listed,0.667,0.333,4,False,False
model-4ff8964ccf58,foldable,bicycle helmet,2,,helmetslab,Top 5 Folding Bike Helmets: Review & Buying Guide,top 5 helmets review buying guide,0.427,0.427,1,1,1,general_web,0,0,0,https://helmetslab.com/foldable-bike-helmet/,https://helmetslab.com/wp-content/uploads/2025/03/Foldable_Bike_Helmet_combined_image.jpg,,,,active_or_listed,0.667,0.5,6,False,False
model-7bc7014481c8,origami,origami packaging,3,,thepremierpackaging,Origami Paper Folding Box The Art of Handmade Elegance,paper box art of handmade elegance,0.427,0.427,1,1,1,general_web,0,0,0,https://thepremierpackaging.com/origami-paper-folding-box-the-art-of-handmade-elegance/,https://thepremierpackaging.com/wp-content/uploads/origami-paper-folding-box-1.webp,,,,active_or_listed,0.667,0.5,6,False,False
model-a21433a904ad,foldable,bicycle helmet,2,,cyclingdot,"8 Best Folding Helmets in 2025: Compact, Safe, and Stylish Options for Commuters - Cycling Dot",8 helmets in 2025 safe stylish options commuters cycling dot,0.427,0.427,1,1,1,general_web,0,0,0,https://cyclingdot.com/best-folding-helmets/,https://cyclingdot.com/wp-content/uploads/2025/06/Best-Folding-Helmets.webp,,,,active_or_listed,0.667,0.5,10,False,False
model-fd20a7a2ae2c,rollable,rollable display,3,,electronics,Rollable TV Guide: What You Actually Need to Know,tv guide what you actually need to know,0.425,0.425,1,1,1,marketplace,0,1,0,https://electronics.alibaba.com/buyingguides/rollable-tv-guide-worth-it-in-2024,https://s.alicdn.com/@sc02/kf/H1254b2dd8c104765b1e4a701ddd695f9l.jpg,,,,inactive_or_discontinued,1.0,0.25,8,False,False
model-6ed904ffe82e,foldable,foldable display,2,lg,lg,Link to gp1prod.lg.com,link to gp1prod com,0.42,0.42,2,1,1,known_official,2,0,0,https://gp1prod.lg.com/global/our-business/consumer-product/,,,,,active_or_listed,0.333,0.25,4,False,False
model-01a06510c42f,foldable,foldable display,2,lg,lg,lg.com,com,0.42,0.42,1,1,1,known_official,1,0,0,https://lg.com/,,,,,active_or_listed,0.333,0.25,1,False,False
model-1104c6c69860,foldable,treadmill,1,,alibaba,High-Performance electric treadmill manufacturer for Efficient...,high performance electric manufacturer efficient,0.42,0.42,1,1,1,marketplace,0,1,0,https://www.alibaba.com/showroom/electric-treadmill-manufacturer.html,,,,,active_or_listed,1.0,0.25,5,False,False
model-1105f441fc89,foldable,drone,1,dji,dji,DJI Flip - Specs - DJI,flip specs,0.42,0.42,1,1,1,known_official,1,0,0,https://www.dji.com/flip/specs,,,,,active_or_listed,0.5,0.25,2,False,False
model-14cb3b6cd3e7,modular,modular closet system,1,ikea,ikea,ikea.com/us/en/cat/besta-storage-system-46053,com us en cat besta 46053,0.42,0.42,1,1,1,known_official,1,0,0,https://www.ikea.com/us/en/cat/besta-storage-system-46053/,,,,,active_or_listed,0.333,0.25,6,False,False
model-14deb11e27a9,origami,origami furniture,2,,archiproducts,ORIGAMI Sofa By HC28 maison,by hc28 maison,0.42,0.42,1,1,1,general_web,0,0,0,https://www.archiproducts.com/en/products/hc28-maison/fabric-sofa-origami_688910,https://img.edilportale.com/product-thumbs/b_HC28-Cosmo_ORIGAMI_yOxehoPdfw.jpeg,,,,active_or_listed,0.75,0.5,3,False,False
model-1fc8a4380a7f,collapsible,cup,1,,unknown,collapsable cups - Buy collapsable cups with free shipping on...,collapsable cups collapsable cups free shipping on,0.42,0.42,1,1,1,marketplace,0,1,0,https://www.aliexpress.com/w/wholesale-collapsable-cups.html,,,,,active_or_listed,1.0,0.25,7,False,False
model-241c515681fe,collapsible,bucket,1,,unknown,Find great deals on eBay for Collapsing Bucket. Shop with confidence.,find great deals on ebay collapsing bucket confidence,0.42,0.42,1,1,1,marketplace,0,1,0,https://www.ebay.ca/sch/i.html?_nkw=collapsing+bucket,,,,,active_or_listed,1.0,0.333,8,False,False
model-302521267cef,rollable,roll-top camping table,1,,unknown,"Ozark Trail Aluminum Roll-Top Camping Table, Dark Brown - Walmart",ozark trail aluminum top camping dark brown walmart,0.42,0.42,1,1,1,marketplace,0,1,0,https://www.walmart.com/ip/Ozark-Trail-Aluminum-Roll-Top-Camping-Table-Dark-Brown/1990292402,,,,,active_or_listed,1.0,0.25,8,False,False
model-4ca0b969bbe7,rollable,solar charger,1,renogy,renogy,Products,,0.42,0.42,1,1,1,known_official,1,0,0,https://www.renogy.com/collections/products,,,,,active_unavailable_or_out_of_stock,0.5,0.25,0,False,False
model-4ffa2f473580,origami,origami furniture,2,,hsn,Origami Storage Racks & Folding Shelves | HSN,racks shelves,0.42,0.42,1,1,1,general_web,0,0,0,https://www.hsn.com/shop/origami/9008,,,,,active_or_listed,0.25,0.5,2,False,False
model-6d7f810a57d3,collapsible,trekking pole,1,leki,leki,LEKI | Buy poles and gloves online | LEKI,poles gloves online,0.42,0.42,1,1,1,known_official,1,0,0,https://www.leki.com/int/en,https://res.cloudinary.com/leki-lenhart-gmbh/image/upload/s--CbelRcJV--/media/60/46/c9/1643711812/logo.svg?_a=BAAAV6GY,,,,active_or_listed,0.5,0.25,3,False,False
model-7f56311a8453,foldable,foldable smartphone,1,oneplus,oneplus,OnePlus Community,community,0.42,0.42,1,1,1,known_official,1,0,0,https://community.oneplus.com/,,,,,active_or_listed,1.0,0.25,1,False,False
model-89823b057a2a,collapsible,trekking pole,1,leki,leki,Skytera FX Carbon SL Compact | LEKI,skytera fx carbon sl,0.42,0.42,1,1,1,known_official,1,0,0,https://www.leki.com/int/en/Skytera-FX-Carbon-SL-Compact/65520681,https://res.cloudinary.com/leki-lenhart-gmbh/image/upload/s--o4TMWdH0--/media/d5/db/47/1741345880/65520681.png?_a=BAAAV6GY,,,,active_or_listed,0.5,0.25,4,False,False
model-9808b5cd6942,foldable,stroller,1,,unknown,Results for Strolling,results strolling,0.42,0.42,1,1,1,marketplace,0,1,0,https://www.aliexpress.com/w/wholesale-Strolling.html,,,,,active_or_listed,1.0,0.5,2,False,False
model-a7a55c00be4c,modular,modular backpack,2,peakdesign,peakdesign,Peak Design Support Center,peak design support center,0.42,0.42,1,1,1,known_official,1,0,0,https://support.peakdesign.com/global/pages/support,,,,,active_or_listed,0.667,0.25,4,False,False
model-abe80e9a4b7b,modular,modular backpack,2,peakdesign,peakdesign,Custom & Corporate Products | Peak Design Official Site,custom corporate peak design site,0.42,0.42,1,1,1,known_official,1,0,0,https://support.peakdesign.com/eu/pages/custom,,,,,active_or_listed,0.667,0.25,5,False,False
model-b2ad4f1b1638,collapsible,trekking pole,1,leki,leki,LEKI Poles | Online Shop | LEKI,poles online,0.42,0.42,1,1,1,known_official,1,0,0,https://www.leki.com/int/en/Poles,https://res.cloudinary.com/leki-lenhart-gmbh/image/upload/s--CbelRcJV--/media/60/46/c9/1643711812/logo.svg?_a=BAAAV6GY,,,,active_or_listed,0.5,0.25,2,False,False
model-b768516e37ef,foldable,foldable display,2,lg,lg,gp1prod.lg.com/uk/promotion,gp1prod com uk promotion,0.42,0.42,1,1,1,known_official,1,0,0,https://gp1prod.lg.com/uk/promotion/,,,,,active_or_listed,0.333,0.25,4,False,False
model-c842c27bf774,collapsible,cooler,1,,unknown,Results for collapse cooler,results collapse cooler,0.42,0.42,1,1,1,marketplace,0,1,0,https://www.aliexpress.com/w/wholesale-collapse-cooler.html,,,,,active_or_listed,1.0,0.5,3,False,False
model-df275066ee76,collapsible,trekking pole,1,leki,leki,Cross Trail Carbon | LEKI,cross trail carbon,0.42,0.42,1,1,1,known_official,1,0,0,https://www.leki.com/int/en/Cross-Trail-Carbon/65426421,https://res.cloudinary.com/leki-lenhart-gmbh/image/upload/s--UfhEYd3I--/media/15/72/b1/1741867942/65426421.png?_a=BAAAV6GY,,,,active_or_listed,0.5,0.25,3,False,False
model-e3d3ed1782ab,foldable,drone,1,dji,dji,DJI Flip - Open New Possibilities - DJI Global or Other Regions,flip open possibilities global or other regions,0.42,0.42,1,1,1,known_official,1,0,0,https://www.dji.com/global/flip,,,,,active_or_listed,0.5,0.25,7,False,False
